session id;time;paddle distance;ballHits;ballBounces;amount of bricks;win/lose;type of personality;playerAPM;playerReactionTime;playerPaddleSafety;GEQ - content;GEQ - skillful;GEQ - occupied;GEQ - difficulty;satisfaction;brick height_rl;paddle speed_rl;ball speed_rl;paddle length_rl;ball size_rl;brick height_multi;paddle speed_multi;ball speed_multi;paddle length_multi;ball size_multi;brick height_single;paddle speed_single;ball speed_single;paddle length_single;ball size_single
7;85.25771;775.819;27;57;0;1;3;241.1087;0.03132493;0.9042872999999999;5;3;3;4;15.5;3.9702889999999997;15.0;4.065958;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
9;174.5805;1586.503;46;120;0;1;3;241.1087;0.03132493;0.9042872999999999;4;4;3;4;14.75;5.0;15.0;2.0;28.91563;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
9;129.3108;449.5;36;67;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;4.37057;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
4;73.3997;665.9023;24;59;3;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;5.790406;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
6;18.26023;151.4;5;13;19;0;1;172.5737;0.03319016;1.1618629999999999;3;4;4;5;15.0;2.066677;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
9;47.10089;207.6998;12;35;9;0;1;172.5737;0.03319016;1.1618629999999999;5;3;4;5;17.25;3.4787550000000005;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
9;106.1542;493.1278;29;62;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;3;4;14.0;4.671723;15.0;2.0;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
3;137.1925;349.4998;29;50;0;1;5;473.5743;0.007544647;1.154614;4;3;4;3;14.75;4.661005;15.0;3.7690629999999996;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
5;118.7521;517.7002;31;65;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.8425160000000003;15.0;2.402781;21.38586;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
6;37.74067;281.3995;19;50;0;1;5;473.5743;0.007544647;1.154614;5;4;5;4;18.75;2.004343;15.0;7.903734;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
10;49.66095;225.7157;27;41;0;1;5;473.5743;0.007544647;1.154614;4;3;5;4;16.5;2.303229;15.68283;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
4;74.51951;705.9022;14;38;6;0;4;151.2152;0.0051441970000000005;1.075917;4;3;3;4;14.0;5.0;15.0;2.0;28.838540000000002;6.0;4.122887878248963;16.267510156427942;6.4463212900274005;29.199714734115396;4.223322946041168;4.164939362050628;16.362727440475187;6.2251433356533274;29.37612784185803;4.268171478044971
3;130.371;765.4559;37;79;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.0;27.64085;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
4;33.86058;161.062;15;28;13;0;6;382.4972;0.009612706;1.019206;3;2;5;5;14.75;1.0;15.22453;2.0;15.23991;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
7;122.1315;637.9246;24;56;0;1;6;382.4972;0.009612706;1.019206;4;3;4;3;14.75;5.0;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
9;123.4113;579.0013;30;66;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.508742;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;74.99943;536.3004;18;42;5;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;28.20532;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;27.08043;171.5999;5;16;18;0;1;212.1012;0.03423861;1.041402;4;4;4;4;16.0;3.9334599999999997;15.0;2.0;18.54127;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
5;66.26089;404.5999;15;29;11;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;108.8138;900.6605;28;75;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;4.945407;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
10;135.6522;1054.708;32;82;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;4.67992;15.0;2.0;28.461679999999998;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;79.13873000000001;263.6996;18;54;0;1;2;422.8975;0.007807532;1.201791;5;3;3;4;14.75;2.777823;15.0;2.0;26.9904;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
8;155.0563;1233.0539999999999;41;93;0;1;3;241.1087;0.03132493;0.9042872999999999;4;3;3;4;14.0;4.911788;15.0;2.0;29.06979;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
2;100.3952;469.5;30;58;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;4.36975;15.0;5.7888589999999995;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
6;111.8132;423.6999;26;57;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;3.625369;15.0;4.216682;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;38.8407;258.0364;8;19;15;0;1;172.5737;0.03319016;1.1618629999999999;5;3;4;4;16.75;3.602978;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;45.46085;351.0997;11;24;14;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;4.547043;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
6;50.340959999999995;365.6882;12;19;15;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;2.0;26.12946;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
2;143.3938;498.5002;31;62;0;1;5;473.5743;0.007544647;1.154614;4;3;4;3;14.75;5.0;15.0;2.0;28.03458;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
5;141.7335;316.1997;31;55;0;1;5;473.5743;0.007544647;1.154614;4;3;4;3;14.75;3.97002;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
7;122.0115;221.4997;25;52;0;1;5;473.5743;0.007544647;1.154614;4;3;4;3;14.75;3.9266339999999995;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;45.06084;269.8995;22;42;0;1;6;382.4972;0.009612706;1.019206;4;3;5;4;16.5;1.330154;15.0;2.0;26.63273;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
3;85.75761999999999;325.5997;25;46;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;3.7650989999999998;15.0;3.3938099999999998;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
4;145.6343;946.4074;38;93;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.0;26.17621;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
6;137.2725;639.5047;31;64;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
3;80.31853000000001;578.1012;17;39;12;0;1;212.1012;0.03423861;1.041402;5;2;4;4;16.0;4.611971;15.0;2.0;21.788529999999998;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;26.98043;193.8998;13;26;12;0;1;212.1012;0.03423861;1.041402;4;2;5;5;16.25;1.0;15.0;2.0;20.43075;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;81.87827;527.7004;27;56;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;5.0;15.0;3.45295;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
10;98.59546999999999;683.6017;26;64;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;5.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
2;63.981269999999995;720.6030000000001;27;65;0;1;3;241.1087;0.03132493;0.9042872999999999;5;4;4;4;17.5;3.198382;15.0;5.9629959999999995;27.917640000000002;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
3;22.320320000000002;345.9799;7;29;16;0;3;241.1087;0.03132493;0.9042872999999999;4;4;3;4;14.75;5.0;18.24889;11.75562;22.255589999999998;3.934829;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
4;24.48037;252.6485;9;25;14;0;3;241.1087;0.03132493;0.9042872999999999;4;4;3;3;14.25;5.0;15.0;9.357335;21.25411;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
6;85.53766;216.7997;16;46;0;1;5;417.9801;0.008333521;1.0543200000000001;5;4;4;3;17.0;2.746706;15.0;2.0;21.68702;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
7;74.15957;163.9999;13;55;0;1;5;417.9801;0.008333521;1.0543200000000001;5;5;4;3;17.75;3.108415;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
10;116.7724;435.1999;31;53;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;2.0;29.37225;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;87.99725;650.702;19;37;6;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;5.0;15.0;2.0;29.55167;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;21.6403;197.1997;13;31;7;0;1;172.5737;0.03319016;1.1618629999999999;4;3;5;5;17.0;1.873492;15.0;5.488093;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
7;37.42067;273.5995;8;18;16;0;1;172.5737;0.03319016;1.1618629999999999;5;3;4;4;16.75;5.0;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
10;30.1605;239.5996;7;15;19;0;1;172.5737;0.03319016;1.1618629999999999;5;3;4;5;17.25;4.00275;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
2;97.55564;303.5996;27;45;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;5.0;15.0;3.8281129999999997;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
4;62.66124;578.0007;18;60;1;0;4;151.2152;0.0051441970000000005;1.075917;4;3;5;5;16.0;1.9121700000000001;15.0;2.0;29.612959999999998;6.0;4.122887878248963;16.267510156427942;6.4463212900274005;29.199714734115396;4.223322946041168;4.164939362050628;16.362727440475187;6.2251433356533274;29.37612784185803;4.268171478044971
3;74.13956999999999;325.8997;26;49;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;1.888332;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
4;133.7718;943.4072;47;100;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;7.204746000000001;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
5;45.80086;321.6997;25;57;0;1;6;382.4972;0.009612706;1.019206;4;3;5;4;16.5;1.9563139999999999;15.0;8.079209;30.0;5.717802;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
7;15.14016;190.3144;7;18;18;0;6;382.4972;0.009612706;1.019206;3;2;5;5;14.75;2.3451779999999998;21.6232;8.17117;15.330020000000001;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
9;109.1937;535.0005;29;67;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;68.34055;479.1731;24;51;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;2.543294;15.0;2.0;21.11962;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;106.6141;766.0042;29;59;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;4.227387;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;82.35819000000001;538.1005;27;51;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;4.027959;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;113.353;843.6057;38;84;1;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;4.313877;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
10;111.6733;808.9656;31;77;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;5.0;15.0;2.0;29.50747;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;79.71864000000001;497.8;25;72;0;1;2;422.8975;0.007807532;1.201791;4;3;4;4;14.5;2.19377;15.0;2.0;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
4;145.3742;720.2036;32;78;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;3;14.75;5.0;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
3;74.47952;505.4;21;41;5;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;4.700699;15.0;3.3654129999999998;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
