session id;brick height;paddle speed;ball speed;paddle length;ball size;time;paddle distance;ballHits;ballBounces;amount of bricks;win/lose;type of personality;playerAPM;playerReactionTime;playerPaddleSafety;GEQ - content;GEQ - skillful;GEQ - occupied;GEQ - difficulty;satisfaction
7;4.74543;15.16605;12;14.17295;6;3.619997;36.77156;3;8;22;0;2;397.9774;0.005428081;1.258794;3;3;4;1;10
8;5;35;3.165239;10;6;4.839996;102.7195;3;3;26;0;2;397.9774;0.005428081;1.258794;2;1;2;1;5.25
9;4.404849;19.49924;12;30;2.698324;18.36023;257.0741;9;26;13;0;2;397.9774;0.005428081;1.258794;5;2;5;3;13
10;5;28.04255;6.164431;30;6;15.32016;269.176;6;15;19;0;2;397.9774;0.005428081;1.258794;4;2;4;2;10.5
1;4.77354;15;11.0759;30;2.779674;26.46041;354.0303;11;31;14;0;3;194.3887;0.0321772;1.001356;4;4;4;3;15.5
2;5;35;12;30;3.850966;1.239999;44.7;0;3;25;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
3;4.509475;35;2;20.624;4.107048;33.12057;845.7982;7;14;19;0;3;194.3887;0.0321772;1.001356;3;1;2;2;8.75
4;2.795012;18.93998;5.290279;30;4.427908;30.42051;357.6696;11;28;12;0;3;194.3887;0.0321772;1.001356;4;4;4;3;15.5
5;1;35;9.717674;21.45362;4.766068;0.6999999;19.92159;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
6;2.59935;22.98868;7.094048;22.03908;5.141963;6.699995;124.7822;5;8;22;0;3;194.3887;0.0321772;1.001356;2;2;2;3;8.5
7;1;29.99255;2;30;4.285512;6.739995;179.6486;1;5;23;0;3;194.3887;0.0321772;1.001356;3;4;1;3;10.25
8;3.533922;26.61376;6.650004;30;4.701509;1.739999;41.21965;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
9;4.597348;21.65039;8.005755;30;6;10.98006;165.5626;5;10;21;0;3;194.3887;0.0321772;1.001356;2;2;2;3;8.5
10;2.421497;35;6.17559;10.71029;4.736154;1.519999;55.02616;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
1;1;29.60514;2;30;3.729674;7.879993;132.0283;3;6;24;0;5;458.9761;0.006679907;1.126815;2;1;1;5;7.5
2;4.518974;32.2198;3.14983;21.41813;4.425904;56.84111;1237.711;17;29;14;0;5;458.9761;0.006679907;1.126815;3;1;3;5;11.5
3;4.971296;20.79118;12;19.38641;6;22.84033;277.3015;10;30;11;0;5;458.9761;0.006679907;1.126815;3;2;5;5;14.75
4;3.256462;15.74542;2;19.22648;3.537892;81.75829;402.7244;26;57;0;1;5;458.9761;0.006679907;1.126815;4;3;4;4;15.25
5;4.739535;30.11071;9.146579;30;6;56.3811;995.7965;19;58;8;0;5;458.9761;0.006679907;1.126815;3;1;4;5;12.75
6;3.871266;35;4.894178;26.53939;2.268577;109.9136;2454.676;24;68;0;1;5;458.9761;0.006679907;1.126815;4;2;3;3;12.75
7;5;15;12;22.80903;2;18.18023;204.9996;5;23;16;0;5;458.9761;0.006679907;1.126815;2;3;4;5;12.75
8;5;23.45837;7.05005;24.28225;3.49627;31.60053;381.4556;9;23;17;0;5;458.9761;0.006679907;1.126815;2;1;4;5;11.25
9;1.829368;35;5.091527;15.85196;4.84179;1.519999;41.80832;0;3;25;0;5;458.9761;0.006679907;1.126815;2;2;0;3;6
10;1;32.12742;12;30;2.950406;2.759998;61.53369;3;9;20;0;5;458.9761;0.006679907;1.126815;2;2;3;4;10.25
1;1;28.82436;6.098013;13.16027;4.45736;1.04;16.49001;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
2;2.161762;17.83239;12;22.93382;6;0.7199998;19.22214;0;3;25;0;4;172.931;0.009915123;1.261978;3;2;1;2;8.5
3;2.186128;19.7178;4.274586;20.87546;5.729126;8.960015;125.8776;7;6;22;0;4;172.931;0.009915123;1.261978;1;0;2;4;6
4;3.715194;24.96931;2;16.48672;3.579496;14.90015;294.5111;2;4;25;0;4;172.931;0.009915123;1.261978;2;1;0;4;7.5
5;3.423168;35;3.136198;30;6;17.30021;502.7884;10;8;22;0;4;172.931;0.009915123;1.261978;1;0;2;5;7
6;4.071367;26.75133;4.623484;30;4.578259;5.539996;53.72699;1;3;25;0;4;172.931;0.009915123;1.261978;3;3;1;3;11
7;4.666338;35;6.813319;30;2;2.119999;75.64009;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
8;5;33.26197;10.03583;30;6;22.02031;458.988;4;17;22;0;4;172.931;0.009915123;1.261978;3;1;2;4;9.5
9;4.85317;27.0181;3.647072;12.84509;3.335764;3.899997;79.4787;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
10;5;31.20933;12;21.91899;5.533286;5.139996;151.9503;5;5;25;0;4;172.931;0.009915123;1.261978;1;0;2;4;6
1;5;30.67697;6.325739;18.34447;2.471229;4.359997;63.40751;1;5;25;0;6;380.905;0.009417377;1.263968;2;2;1;4;7.75
2;2.913862;16.5962;2;16.60087;4.782898;59.92118;319.0998;16;55;1;0;6;380.905;0.009417377;1.263968;4;3;4;5;15.75
3;5;15.62367;5.457245;10;6;9.740033;73.88577;3;7;25;0;6;380.905;0.009417377;1.263968;2;2;1;5;8.25
4;3.975852;23.76484;11.46941;20.86264;5.843389;10.90006;138.711;11;18;16;0;6;380.905;0.009417377;1.263968;2;1;4;5;11.25
5;4.442048;30.32437;2;27.20422;2;81.27837;1255.876;14;36;10;0;6;380.905;0.009417377;1.263968;3;1;3;4;11
6;2.501971;32.92287;5.149593;22.19915;2;4.099997;43.00218;1;3;25;0;6;380.905;0.009417377;1.263968;2;2;1;4;7.75
7;3.97338;35;10.86819;23.24751;4.767634;27.80045;656.2121;12;30;12;0;6;380.905;0.009417377;1.263968;2;1;5;5;12.5
8;3.944604;24.45335;2.190269;30;4.805956;87.83727;938.181;28;61;0;1;6;380.905;0.009417377;1.263968;4;2;4;4;14.5
9;5;28.63749;6.542207;30;2;11.08006;171.287;4;7;21;0;6;380.905;0.009417377;1.263968;2;2;2;5;9.5
10;2.455646;18.56792;2;29.22238;2;145.0142;687.6472;31;66;0;1;6;380.905;0.009417377;1.263968;4;3;4;3;14.75
1;3.684282;31.57882;3.804707;30;2;26.82042;474.9628;6;11;21;0;1;214.7455;0.03755155;1.075172;3;0;3;5;10.75
2;2.793703;23.81707;6.90975;30;2.941618;21.84031;310.1578;6;17;18;0;1;214.7455;0.03755155;1.075172;4;2;4;5;15
3;5;15;12;30;6;29.76049;387.0473;5;32;19;0;1;214.7455;0.03755155;1.075172;4;3;3;4;14
4;2.60077;22.30027;8.884922;20.25532;2.067017;1.179999;26.94821;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
5;5;35;2;15.48432;4.034291;14.46014;383.8044;2;4;25;0;1;214.7455;0.03755155;1.075172;2;2;0;4;6.5
6;4.892413;32.40583;2;30;6;25.58039;587.5303;4;9;23;0;1;214.7455;0.03755155;1.075172;3;1;3;4;11
7;5;26.92701;9.313231;25.55026;4.612438;6.679995;141.8435;2;6;24;0;1;214.7455;0.03755155;1.075172;1;2;0;5;5.5
8;1.037231;24.08887;6.559735;30;6;17.64021;287.5044;9;31;9;0;1;214.7455;0.03755155;1.075172;3;3;5;5;15.5
9;4.245915;35;12;27.2809;4.652472;13.10011;334.5538;8;16;20;0;1;214.7455;0.03755155;1.075172;2;0;4;5;10.5
10;4.452109;15;2;27.59411;3.604271;78.7188;468.2;13;27;11;0;1;214.7455;0.03755155;1.075172;5;2;4;4;16
1;2.477718;27.69991;4.957041;30;6;44.28082;771.3577;20;53;0;1;2;397.4984;0.009796236;1.207537;5;3;5;4;15.75
2;4.634534;27.08761;6.719335;30;4.407265;60.48119;948.5757;21;57;1;0;2;397.4984;0.009796236;1.207537;4;2;5;3;12.25
3;5;20.52088;8.724441;28.82703;2;71.26006;772.8823;21;64;5;0;2;397.4984;0.009796236;1.207537;4;2;5;4;13.5
4;5;35;10.95208;30;4.786384;1.319999;45.74372;0;2;26;0;2;397.4984;0.009796236;1.207537;3;2;3;1;8
5;1.747316;35;12;30;5.242445;0.6599999;23.5;1;2;26;0;2;397.4984;0.009796236;1.207537;3;2;2;1;7.5
6;2.489549;35;6.319511;28.62509;5.685438;35.16061;810.2985;15;40;6;0;2;397.4984;0.009796236;1.207537;5;1;5;3;11.5
7;5;35;7.835674;27.28146;6;50.12096;978.2972;15;39;11;0;2;397.4984;0.009796236;1.207537;4;1;5;3;10.75
8;5;32.42505;6.195423;30;4.21464;33.72058;640.4984;11;23;14;0;2;397.4984;0.009796236;1.207537;4;1;4;3;10.25
9;5;15;2;30;3.498291;271.0896;794.3976;38;75;0;1;2;397.4984;0.009796236;1.207537;3;2;1;3;9.5
10;4.454814;25.45729;2;30;2.549623;146.3344;1430.5;25;58;0;1;2;397.4984;0.009796236;1.207537;3;2;2;3;10
1;5;24.79394;9.662366;14.18869;2;8.059995;126.7128;1;8;25;0;3;190.6231;0.03504384;1.054185;3;4;1;3;10.25
2;5;35;2;27.59949;3.714434;76.63915;1825.152;12;21;14;0;3;190.6231;0.03504384;1.054185;3;1;3;2;10
3;3.867327;35;10.99926;15.33626;4.061111;3.699997;99.89999;2;6;24;0;3;190.6231;0.03504384;1.054185;3;5;2;3;12.25
4;5;32.62752;3.182832;10;5.067143;9.640031;227.6447;5;3;25;0;3;190.6231;0.03504384;1.054185;2;2;2;3;8.5
5;4.735414;29.66588;5.023853;24.39249;3.54632;24.98038;486.4004;4;12;22;0;3;190.6231;0.03504384;1.054185;3;3;2;3;10.75
6;5;35;3.135967;30;2.617335;10.92006;287.7135;1;4;25;0;3;190.6231;0.03504384;1.054185;3;4;1;3;10.25
7;3.29206;35;5.71859;26.68114;6;1.879999;51.89999;0;3;25;0;3;190.6231;0.03504384;1.054185;3;4;1;2;9.75
8;2.858989;35;6.356426;20.56154;4.570789;1.659999;55.19999;1;2;26;0;3;190.6231;0.03504384;1.054185;2;2;2;1;7.5
9;1;35;12;30;6;0.52;24.5;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
10;3.160415;35;7.309786;25.51317;6;1.439999;40.19999;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
1;1;35;2;19.50061;5.639739;17.54021;437.2;7;11;22;0;5;388.7137;0.009281365;1.062838;1;0;4;5;9
2;4.826474;35;5.891036;12.849;5.064875;13.98013;381.6;4;8;23;0;5;388.7137;0.009281365;1.062838;2;1;1;5;7.5
3;5;15;2;27.86084;5.701142;200.8061;659.2025;35;63;0;1;5;388.7137;0.009281365;1.062838;3;3;4;3;13.25
4;5;35;12;30;3.230977;1.279999;34.3;0;3;26;0;5;388.7137;0.009281365;1.062838;2;2;0;2;5.5
5;1;35;9.58763;16.64939;6;0.6599999;28.3;0;2;26;0;5;388.7137;0.009281365;1.062838;2;2;0;2;5.5
6;3.875589;25.31641;3.345318;14.02819;5.82543;42.74079;502.8829;11;17;17;0;5;388.7137;0.009281365;1.062838;2;1;4;5;11.25
7;5;35;7.410144;30;6;44.48083;1100.599;20;34;9;0;5;388.7137;0.009281365;1.062838;3;1;5;5;14
8;5;31.3358;7.146687;30;5.649842;71.0201;1494.966;19;52;5;0;5;388.7137;0.009281365;1.062838;3;1;3;5;11.5
9;4.787603;26.81953;2;30;6;45.54085;818.1962;10;24;16;0;5;388.7137;0.009281365;1.062838;2;1;3;4;9.5
10;4.8484;22.99978;5.532186;30;6;42.78079;537.509;13;41;10;0;5;388.7137;0.009281365;1.062838;4;2;4;5;15
1;4.954922;15;4.947229;27.51722;2;71.0201;521.4003;13;33;11;0;1;172.5737;0.03319016;1.161863;5;2;4;4;16
2;4.645148;28.71406;12;27.33224;2;4.159997;103.0681;1;6;24;0;1;172.5737;0.03319016;1.161863;1;2;0;4;5
3;5;32.92376;4.929925;20.19223;2;33.84058;840.637;5;18;19;0;1;172.5737;0.03319016;1.161863;5;3;3;4;15.5
4;5;27.51409;2;18.32043;6;18.32023;335.3989;5;7;23;0;1;172.5737;0.03319016;1.161863;2;0;3;5;9.25
5;5;34.44131;12;30;2;1.259999;34.59831;0;3;25;0;1;172.5737;0.03319016;1.161863;1;2;0;3;4.5
6;1;35;2;10;3.978015;7.259994;220.1197;1;3;25;0;1;172.5737;0.03319016;1.161863;1;2;0;4;5
7;5;15;3.201677;30;5.317497;73.15974;569.3011;24;52;2;0;1;172.5737;0.03319016;1.161863;5;2;4;5;16.5
8;3.162032;25.42362;8.274738;30;4.531058;7.919993;138.4469;2;9;23;0;1;172.5737;0.03319016;1.161863;1;2;2;5;8
9;5;35;2;30;6;118.1722;3076.183;38;61;4;0;1;172.5737;0.03319016;1.161863;5;1;3;5;14.5
10;4.558084;17.64071;2;30;6;98.33551;978.2767;26;63;0;1;1;172.5737;0.03319016;1.161863;5;3;4;4;16.75
1;5;35;8.202495;14.0979;5.439805;5.039996;123.8493;8;6;24;0;2;397.9774;0.005428081;1.258794;2;1;2;2;6.5
2;3.534231;31.5524;2;18.7681;2.969451;35.84063;542.1047;10;17;16;0;2;397.9774;0.005428081;1.258794;3;0;3;3;7.5
3;3.525059;34.90477;2;30;3.898465;82.09824;751.5012;11;54;0;1;2;397.9774;0.005428081;1.258794;5;3;3;4;14.75
4;4.517817;27.88229;2;22.86768;2;30.78051;390.1115;3;9;22;0;2;397.9774;0.005428081;1.258794;3;2;4;2;9.75
5;5;35;3.175104;30;4.420474;87.23737;1860.315;21;48;5;0;2;397.9774;0.005428081;1.258794;4;1;3;2;8.5
6;5;35;3.077509;24.40235;5.571899;105.6343;2156.699;27;61;6;0;2;397.9774;0.005428081;1.258794;4;1;4;3;10.25
7;4.004775;35;10.44785;21.32153;3.313016;5.479996;130;3;7;23;0;2;397.9774;0.005428081;1.258794;3;3;3;2;10.75
8;5;35;8.304839;10;2;3.379997;88.99998;1;4;25;0;2;397.9774;0.005428081;1.258794;3;2;4;2;9.75
9;2.219143;32.44348;4.512731;22.07949;5.017526;42.24078;710.767;21;22;14;0;2;397.9774;0.005428081;1.258794;4;1;3;3;9.75
10;1.914595;35;7.646836;24.23011;5.433249;52.94102;1174.844;22;53;0;1;2;397.9774;0.005428081;1.258794;5;2;4;4;13.75
1;3.03573;29.96835;10.52317;30;5.024481;0.9999996;38.09367;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
2;1;31.36755;6.337303;29.54901;6;17.74022;416.0553;16;12;21;0;3;194.3887;0.0321772;1.001356;2;2;4;3;11
3;4.225638;35;3.305061;25.00857;2.923878;3.999997;125.8462;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
4;3.769392;35;2;27.84891;2;6.239995;175.6001;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
5;5;30.458;2;30;6;80.43851;1792.786;20;33;12;0;3;194.3887;0.0321772;1.001356;3;1;3;2;10
6;3.291146;20.89485;2.20383;30;4.454268;65.88096;887.6474;17;48;4;0;3;194.3887;0.0321772;1.001356;4;3;4;3;14.75
7;4.590514;35;2;30;2;48.76093;1228.173;9;12;22;0;3;194.3887;0.0321772;1.001356;2;1;2;2;7.25
8;4.019524;35;8.515571;24.61585;5.067306;24.26036;682.9993;17;25;18;0;3;194.3887;0.0321772;1.001356;3;2;4;3;12.5
9;4.672443;25.7836;2;29.42587;2.424012;31.84054;482.0905;5;15;22;0;3;194.3887;0.0321772;1.001356;3;3;2;3;10.75
10;5;35;4.119422;30;4.008729;41.72076;1009.879;12;20;18;0;3;194.3887;0.0321772;1.001356;3;1;4;3;11.75
1;2.57501;28.377;5.717836;20.32511;6;44.86084;687.7396;16;45;6;0;5;458.9761;0.006679907;1.126815;3;1;4;5;12.75
2;3.038722;33.66271;2;28.08533;2.685622;28.02045;662.5065;4;8;22;0;5;458.9761;0.006679907;1.126815;2;1;2;4;8.25
3;3.004073;21.86175;4.444736;18.48306;3.290407;38.04068;388.1975;13;27;14;0;5;458.9761;0.006679907;1.126815;3;1;4;5;12.75
4;1;21.17688;2;24.95619;4.040044;99.17537;712.2275;27;47;0;1;5;458.9761;0.006679907;1.126815;4;3;4;4;15.25
5;4.126492;30.98245;2;30;2;37.32066;707.7497;6;14;18;0;5;458.9761;0.006679907;1.126815;3;2;3;4;11.75
6;4.713399;15;6.815413;10.90792;3.452524;7.599994;35.56071;5;8;23;0;5;458.9761;0.006679907;1.126815;1;1;3;5;8.5
7;5;32.34231;8.849656;28.15629;6;4.339997;86.28203;3;8;22;0;5;458.9761;0.006679907;1.126815;2;2;2;4;9
8;5;31.97373;6.350372;22.68718;6;17.58021;349.1752;9;18;18;0;5;458.9761;0.006679907;1.126815;1;1;5;5;11
9;5;20.16489;11.35896;26.10585;3.452295;7.419994;93.39792;2;11;22;0;5;458.9761;0.006679907;1.126815;2;2;2;5;9.5
10;5;35;9.075472;12.70933;4.537821;3.259998;85.12637;1;7;24;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
1;5;35;8.29453;29.83042;4.338495;1.779999;56.59999;0;3;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
2;2.157271;35;2;10;3.531269;4.379997;145.6;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
3;5;26.10992;2;30;2.648458;28.78047;537.3112;3;6;24;0;4;172.931;0.009915123;1.261978;2;0;1;4;6.5
4;4.322798;28.07528;8.471378;27.50583;2;1.619999;49.5162;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
5;5;15;2;27.55643;4.762407;54.52106;325.853;9;23;14;0;4;172.931;0.009915123;1.261978;4;3;4;4;14.5
6;4.97589;19.00185;10.40141;30;2.8288;27.42044;359.2425;4;22;22;0;4;172.931;0.009915123;1.261978;3;1;3;4;10
7;2.744944;28.70749;2;20.53364;5.179271;8.259999;169.1907;1;4;24;0;4;172.931;0.009915123;1.261978;3;2;1;3;9.5
8;4.907203;35;4.440765;27.99579;3.351365;3.279998;81.3177;0;4;25;0;4;172.931;0.009915123;1.261978;3;2;1;2;8.5
9;4.917599;35;2.536457;18.66724;3.893991;36.60065;1028.597;4;9;23;0;4;172.931;0.009915123;1.261978;3;0;2;4;8
10;2.894468;15;8.550966;27.76308;2;35.30062;367.0998;13;41;9;0;4;172.931;0.009915123;1.261978;4;2;5;5;14.5
1;2.644496;18.65631;2;30;5.360102;121.4316;717.7739;30;69;0;1;6;380.905;0.009417377;1.263968;4;3;4;4;15.25
2;5;31.01807;10.21387;30;2.955432;54.58106;933.3867;18;48;9;0;6;380.905;0.009417377;1.263968;3;1;4;5;12.75
3;1;28.55961;4.484763;30;2;14.80015;208.9958;10;15;16;0;6;380.905;0.009417377;1.263968;2;1;4;5;11.25
4;1.207869;35;2;30;6;47.92091;1067.006;36;44;2;0;6;380.905;0.009417377;1.263968;3;1;5;5;14
5;4.934093;29.96677;2;20.23062;3.513122;102.0549;1617.857;19;52;7;0;6;380.905;0.009417377;1.263968;3;1;3;4;11
6;4.984174;29.95002;11.12744;27.84367;3.61592;1.359999;33.96566;0;3;26;0;6;380.905;0.009417377;1.263968;2;2;0;2;5.5
7;2.653263;35;6.356568;28.15313;6;5.779995;106.763;4;7;22;0;6;380.905;0.009417377;1.263968;2;1;3;5;10
8;5;15.31319;2;10;6;7.179994;43.35726;1;2;26;0;6;380.905;0.009417377;1.263968;2;3;1;3;8
9;5;15;2;30;3.681779;132.1514;461.8812;30;56;0;1;6;380.905;0.009417377;1.263968;4;3;4;4;15.25
10;4.629421;22.59322;2;30;2;68.86046;583.9935;9;22;15;0;6;380.905;0.009417377;1.263968;4;3;4;4;15.25
1;3.854578;15;6.374639;30;2.437181;69.72031;441.7928;20;56;0;1;1;214.7455;0.03755155;1.075172;5;3;4;4;16.75
2;4.802525;23.09842;8.58849;10.19551;3.590354;1.959999;28.24495;1;3;26;0;1;214.7455;0.03755155;1.075172;1;2;2;3;7
3;4.817329;35;2;18.26472;4.693149;50.84097;1307.579;12;22;14;0;1;214.7455;0.03755155;1.075172;5;1;3;5;14.5
4;4.690543;16.04189;3.080538;30;3.762809;115.5126;822.0831;33;72;0;1;1;214.7455;0.03755155;1.075172;5;3;4;4;16.75
5;1.828287;24.96717;2.657655;30;5.312915;26.10041;441.4751;12;25;11;0;1;214.7455;0.03755155;1.075172;4;2;5;5;16.25
6;5;35;6.854374;30;6;2.079999;51.6862;0;3;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
7;1;28.06264;8.37461;30;5.009512;0.7599998;28.6239;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
8;3.011202;32.22652;5.824858;15.52918;4.287069;1.779999;46.04898;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
9;4.552367;23.77232;2;14.61195;4.535442;29.62049;526.3557;7;11;20;0;1;214.7455;0.03755155;1.075172;3;0;3;5;10.75
10;5;35;2;20.13013;4.257147;39.30071;1130.33;9;8;22;0;1;214.7455;0.03755155;1.075172;4;0;2;5;11
1;4.238648;25.50988;12;30;4.19247;11.40007;199.0842;3;14;21;0;2;397.4984;0.009796236;1.207537;3;2;4;3;11
2;1;30.42891;10.94469;24.79519;3.505699;1.239999;28.60617;1;4;24;0;2;397.4984;0.009796236;1.207537;3;3;4;2;11.25
3;4.650421;35;5.799343;24.50927;6;22.90033;523.4786;9;16;20;0;2;397.4984;0.009796236;1.207537;2;0;3;2;5.5
4;5;16.02665;7.28799;30;6;63.72127;468.3609;27;52;0;1;2;397.4984;0.009796236;1.207537;4;2;2;4;12
5;5;29.15237;2;20.92675;5.798767;81.35836;1002.251;25;30;12;0;2;397.4984;0.009796236;1.207537;4;1;3;3;9.75
6;5;27.79358;3.147629;30;2;30.40051;295.7079;7;14;19;0;2;397.4984;0.009796236;1.207537;3;1;1;1;5.5
7;5;33.79867;4.15735;30;5.785698;64.28123;1417.411;24;45;8;0;2;397.4984;0.009796236;1.207537;4;0;3;3;8.25
8;1.711589;22.10674;3.987067;21.64501;3.66674;56.2011;625.011;19;61;0;1;2;397.4984;0.009796236;1.207537;6;3;5;5;17.75
9;5;35;8.392811;25.16997;3.577088;1.799999;57.1792;0;2;26;0;2;397.4984;0.009796236;1.207537;3;2;3;1;8
10;5;31.82743;2;25.00817;3.694252;21.06029;444.6957;4;7;23;0;2;397.4984;0.009796236;1.207537;3;0;2;1;4.5
1;5;35;6.392883;28.03116;6;2.199999;69.89999;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
2;3.698252;21.8536;2;26.02294;6;12.7801;210.8636;12;4;25;0;3;190.6231;0.03504384;1.054185;2;2;3;3;9.75
3;5;35;2;30;2.787405;24.20036;568.829;3;9;22;0;3;190.6231;0.03504384;1.054185;3;4;2;3;11.5
4;4.781147;26.58664;5.854478;28.34673;6;7.159994;171.2229;2;4;24;0;3;190.6231;0.03504384;1.054185;2;2;2;3;8.5
5;3.988068;22.23769;2;30;6;39.66072;592.7723;11;23;15;0;3;190.6231;0.03504384;1.054185;4;2;4;3;14
6;3.237788;35;12;19.42813;3.764732;0.9399996;32.52869;0;3;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
7;1.646341;21.9908;2;10;5.549048;4.779996;69.31496;4;2;26;0;3;190.6231;0.03504384;1.054185;2;2;2;1;7.5
8;2.780623;35;2;30;3.254699;25.06038;562.5219;4;14;19;0;3;190.6231;0.03504384;1.054185;4;4;2;3;13
9;5;19.82633;2;30;3.894834;20.68028;273.1865;2;6;24;0;3;190.6231;0.03504384;1.054185;3;4;2;3;11.5
10;5;26.00187;6.188103;18.10121;2.908547;4.839996;115.0234;1;5;23;0;3;190.6231;0.03504384;1.054185;3;4;1;2;9.75
1;4.943923;23.904;6.405293;24.44493;2.78996;38.24068;550.6343;6;26;18;0;5;388.7137;0.009281365;1.062838;3;2;3;4;11.75
2;5;23.017;2;28.57203;5.953289;81.37836;893.4118;22;59;0;1;5;388.7137;0.009281365;1.062838;4;2;4;4;14.5
3;3.235141;20.49358;8.177266;18.7766;5.36256;25.48039;254.3964;17;31;8;0;5;388.7137;0.009281365;1.062838;2;2;5;5;13.25
4;5;28.7547;2;10;5.789753;11.06006;87.37571;15;2;26;0;5;388.7137;0.009281365;1.062838;1;1;3;4;8
5;1.21701;35;9.179408;30;2;0.8399997;26.05094;0;2;26;0;5;388.7137;0.009281365;1.062838;2;2;0;2;5.5
6;2.458192;29.12897;2;10;6;12.28009;222.0901;7;8;23;0;5;388.7137;0.009281365;1.062838;1;0;3;5;7.75
7;5;35;2;30;4.536682;19.74026;472.3742;3;9;23;0;5;388.7137;0.009281365;1.062838;2;2;2;4;9
8;5;27.76256;2;23.65534;6;91.03674;1583.07;26;54;7;0;5;388.7137;0.009281365;1.062838;3;1;4;5;12.75
9;4.174667;23.72528;8.543925;30;4.584831;4.319997;47.4296;2;7;24;0;5;388.7137;0.009281365;1.062838;2;2;2;4;9
10;2.251621;22.41045;3.350856;10;6;7.699994;97.62781;2;6;23;0;5;388.7137;0.009281365;1.062838;2;2;1;5;8.25
1;1.134076;35;3.976752;15.13806;2.571797;9.660031;280.9216;2;7;23;0;1;172.5737;0.03319016;1.161863;1;2;0;4;5
2;4.54276;30.82969;10.94405;30;4.724826;27.44044;671.8008;6;26;17;0;1;172.5737;0.03319016;1.161863;4;3;3;4;14
3;4.15138;35;2;30;3.478381;16.58019;420.1277;2;6;24;0;1;172.5737;0.03319016;1.161863;2;2;1;4;7.75
4;4.349239;27.45336;12;30;2.082878;1.179999;28.3304;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
5;2.923977;25.61777;7.995464;21.59118;2.763481;7.199994;116.2292;2;7;24;0;1;172.5737;0.03319016;1.161863;1;2;1;5;6.75
6;3.576532;29.62395;12;24.52422;6;0.9599996;24.17989;0;3;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
7;2.714151;23.76646;12;20.516;2;0.8799997;21.08165;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
8;2.307519;25.45225;2;17.36811;5.154194;16.34018;299.5435;4;7;23;0;1;172.5737;0.03319016;1.161863;2;1;2;5;8.75
9;4.305553;35;12;30;4.306662;1.14;40.51808;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
10;2.54934;35;2;30;6;9.300023;236.0097;3;5;24;0;1;172.5737;0.03319016;1.161863;1;1;0;5;4.75
1;5;34.46339;3.689448;28.38183;3.648629;75.19939;1534.719;11;31;16;0;2;397.9774;0.005428081;1.258794;3;1;4;2;8.25
2;2.495138;35;12;30;4.844215;6.799994;163.8859;6;12;17;0;2;397.9774;0.005428081;1.258794;4;2;2;3;10.75
3;2.178699;16.07005;2;11.49416;4.359881;17.0802;106.1495;5;9;23;0;2;397.9774;0.005428081;1.258794;1;1;2;2;5.75
4;2.484769;15;3.63826;29.4344;6;54.30105;308.6845;15;59;0;1;2;397.9774;0.005428081;1.258794;5;3;4;5;16.5
5;1.709454;31.4266;4.419189;22.56571;5.166192;67.4207;1057.258;24;55;1;0;2;397.9774;0.005428081;1.258794;4;2;4;3;11.75
6;5;18.22016;2.762894;25.00534;3.186852;25.38039;182.2574;6;14;18;0;2;397.9774;0.005428081;1.258794;3;2;2;1;7.5
7;4.023022;27.90559;7.780868;20.20936;5.820423;12.6801;178.1381;6;9;23;0;2;397.9774;0.005428081;1.258794;2;1;2;2;6.5
8;4.007291;22.06082;2;10;3.66768;6.299995;43.80271;0;2;26;0;2;397.9774;0.005428081;1.258794;2;2;2;2;8
9;5;35;11.45249;30;6;11.36007;210.1298;6;13;22;0;2;397.9774;0.005428081;1.258794;2;2;3;2;8.5
